Age,Cluster,District,Female_15_29,Female_30,Gendered_HH_Type,KFP_Comp_Feed,KFP_Comp_Feed_2,KFP_criticalhandwashing,KFP_Dietary_Diversity,KFP_Exclusive,KFP_Initiation,KFP_minmeal,Men_15_29,Men_30,Participate_CareGroup,Participate_CashTransfer,Participate_Disaster,Participate_FFB,Participate_GenderedClimate,Participate_IGA,Participate_Natural,Participate_PTS,Participate_ResilienceDesign,Participate_SAADialoguesGender,Participate_SuppFeeding,Participate_TVET,Participate_VillageSavings,Participate_WASH,Sex,Village,Ward,Frame1_3,Frame3,program,KFP_contbf,KFP_micronutrient,KFP_TimelyImmun,Participate_AgrLoan,Participate_CommSupp,Participate_DykeCon,Participate_Irrigation,Participate_Livestock,Participate_Marketing,Participate_Meg,Participate_Radio,Participate_TVET_formal,Participate_TVET_informal,Participate_WaterManage,Participate_YouthGroup,source_caregroup,source_cluster,source_healthfacil,source_interpersonal,source_other,source_promoter,source_radio,source_socialmedia,source_tfd,source_training,frame_c06,KFP_sum,interventions,frame
49,MTULUKO,MANGOCHI,0,1,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,2,1,1,1,0,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,Male,CHETERA,JALASI,NA,NA,TITUKULANE,NA,NA,NA,0,1,0,1,0,0,0,0,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Soybean Marketing,0,7,NA
42,MTULUKO,MANGOCHI,1,1,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,Male,MTULUKO,JALASI,NA,NA,TITUKULANE,NA,NA,NA,0,0,1,0,0,0,0,0,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Soybean Marketing,0,7,NA
37,MTULUKO,MANGOCHI,1,1,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,Female,MTULUKO,JALASI,NA,NA,TITUKULANE,NA,NA,NA,0,1,0,1,0,0,0,0,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Soybean Marketing,0,5,NA
30,MTULUKO,MANGOCHI,1,0,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,Male,MAKUNGANYA,JALASI,NA,NA,TITUKULANE,NA,NA,NA,0,1,1,0,1,0,1,1,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Soybean Marketing,0,11,NA
41,MTULUKO,MANGOCHI,1,1,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,1,NA,NA,1,NA,NA,0,0,Female,MANJOLO,JALASI,NA,NA,TITUKULANE,NA,NA,NA,0,1,1,0,1,0,0,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Soybean Marketing,0,13,NA
29,MTULUKO,MANGOCHI,0,1,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,0,1,1,1,1,NA,NA,NA,1,NA,NA,0,NA,NA,0,0,Female,MAKUNGANYA,JALASI,NA,NA,TITUKULANE,NA,NA,NA,0,1,1,1,0,1,1,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Soybean Marketing,0,13,NA
45,MTULUKO,MANGOCHI,2,1,Adult Female no Adult Male (FnM),NA,NA,NA,NA,NA,NA,NA,1,0,1,1,0,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,Female,MAKUNGANYA,JALASI,NA,NA,TITUKULANE,NA,NA,NA,0,1,1,1,1,0,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Soybean Marketing,0,12,NA
23,MTULUKO,MANGOCHI,1,0,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0,NA,NA,NA,1,NA,NA,0,NA,NA,0,0,Female,MAKUNGANYA,JALASI,NA,NA,TITUKULANE,NA,NA,NA,0,1,1,1,1,1,0,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Soybean Marketing,0,11,NA
24,MTULUKO,MANGOCHI,1,0,Adult Female no Adult Male (FnM),NA,NA,NA,NA,NA,NA,NA,0,0,1,1,0,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,Female,MAKUNGANYA,JALASI,NA,NA,TITUKULANE,NA,NA,NA,0,1,0,1,0,0,0,1,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Soybean Marketing,0,7,NA
74,MTULUKO,MANGOCHI,1,1,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,Male,MAKUNGANYA,JALASI,NA,NA,TITUKULANE,NA,NA,NA,0,1,0,1,0,0,1,1,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Soybean Marketing,0,9,NA
61,MTULUKO,MANGOCHI,0,1,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0,NA,NA,NA,1,NA,NA,0,NA,NA,0,0,Female,MAKUNGANYA,JALASI,NA,NA,TITUKULANE,NA,NA,NA,0,1,1,0,0,0,1,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Soybean Marketing,0,9,NA
74,MTULUKO,MANGOCHI,1,1,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,0,1,1,1,1,NA,NA,NA,0,NA,NA,1,NA,NA,0,0,Female,MAKUNGANYA,JALASI,NA,NA,TITUKULANE,NA,NA,NA,0,1,1,1,0,0,0,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Soybean Marketing,0,12,NA
71,MTULUKO,MANGOCHI,0,1,Adult Female no Adult Male (FnM),NA,NA,NA,NA,NA,NA,NA,0,0,1,1,1,NA,NA,NA,0,NA,NA,1,NA,NA,0,0,Female,MAKUNGANYA,JALASI,NA,NA,TITUKULANE,NA,NA,NA,0,1,1,0,1,0,1,1,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Soybean Marketing,0,12,NA
53,MTULUKO,MANGOCHI,1,2,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,0,NA,NA,0,NA,NA,1,0,Female,MAKUNGANYA,JALASI,NA,NA,TITUKULANE,NA,NA,NA,0,1,1,1,1,0,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Soybean Marketing,0,14,NA
51,BALAKASI,MANGOCHI,3,1,Adult Female no Adult Male (FnM),NA,NA,NA,NA,NA,NA,NA,1,0,1,1,0,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,Female,MAKWINJA,JALASI,NA,NA,TITUKULANE,NA,NA,NA,0,1,1,1,1,1,1,1,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Soybean Marketing,0,12,NA
65,KANDULU,MANGOCHI,3,1,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,0,1,1,1,1,NA,NA,NA,0,NA,NA,1,NA,NA,1,0,Male,KANDULU,JALASI,NA,NA,TITUKULANE,NA,NA,NA,1,1,1,1,0,0,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Soybean Marketing,0,15,NA
46,KANDULU,MANGOCHI,0,1,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,3,0,0,1,1,NA,NA,NA,1,NA,NA,1,NA,NA,0,0,Female,KANDULU,JALASI,NA,NA,TITUKULANE,NA,NA,NA,1,1,1,1,0,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Soybean Marketing,0,15,NA
40,KANDULU,MANGOCHI,2,1,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,2,1,0,0,0,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,Female,KANDULU,JALASI,NA,NA,TITUKULANE,NA,NA,NA,0,0,0,1,1,0,1,1,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Soybean Marketing,0,6,NA
72,KANDULU,MANGOCHI,1,1,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,0,1,1,1,1,NA,NA,NA,1,NA,NA,1,NA,NA,0,1,Male,KANDULU,JALASI,NA,NA,TITUKULANE,NA,NA,NA,0,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Soybean Marketing,0,17,NA
48,KANDULU,MANGOCHI,1,1,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,Male,KANDULU,JALASI,NA,NA,TITUKULANE,NA,NA,NA,0,1,1,0,0,0,0,1,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Soybean Marketing,0,8,NA
42,KANDULU,MANGOCHI,2,1,Adult Female no Adult Male (FnM),NA,NA,NA,NA,NA,NA,NA,2,0,1,1,0,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,Female,KANDULU,JALASI,NA,NA,TITUKULANE,NA,NA,NA,0,1,1,0,1,0,0,1,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Soybean Marketing,0,9,NA
24,KANDULU,MANGOCHI,4,1,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,2,2,1,1,0,NA,NA,NA,0,NA,NA,0,NA,NA,1,0,Male,KANDULU,JALASI,NA,NA,TITUKULANE,NA,NA,NA,0,1,1,0,0,0,1,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Soybean Marketing,0,10,NA
47,KANDULU,MANGOCHI,0,1,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,1,1,0,1,0,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,Male,KANDULU,JALASI,NA,NA,TITUKULANE,NA,NA,NA,0,1,1,0,1,0,0,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Soybean Marketing,0,9,NA
76,KANDULU,MANGOCHI,1,2,Adult Female no Adult Male (FnM),NA,NA,NA,NA,NA,NA,NA,1,0,1,1,0,NA,NA,NA,1,NA,NA,1,NA,NA,0,0,Female,KANDULU,JALASI,NA,NA,TITUKULANE,NA,NA,NA,0,1,1,1,1,0,0,1,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Soybean Marketing,0,12,NA
64,LITI,ZOMBA,0,1,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,0,1,1,1,1,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,Male,CHIMWAYE,MKAGULA,NA,NA,TITUKULANE,NA,NA,NA,0,1,1,0,1,0,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Soybean Marketing,0,16,NA
43,LITI,ZOMBA,1,1,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,Female,CHIMWAYE,MKAGULA,NA,NA,TITUKULANE,NA,NA,NA,0,1,1,1,1,0,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Soybean Marketing,0,17,NA
42,NGOLOJERE,MANGOCHI,1,1,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,2,1,1,1,0,NA,NA,NA,0,NA,NA,0,NA,NA,0,1,Female,NGOLOJERE,KATULI,NA,NA,TITUKULANE,NA,NA,NA,0,1,1,0,0,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Soybean Marketing,0,12,NA
30,NGOLOJERE,MANGOCHI,1,0,Adult Female no Adult Male (FnM),NA,NA,NA,NA,NA,NA,NA,2,0,1,1,0,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,Female,NGOLOJERE,KATULI,NA,NA,TITUKULANE,NA,NA,NA,0,1,1,0,0,0,1,1,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Soybean Marketing,0,9,NA
50,NGOLOJERE,MANGOCHI,1,3,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,Female,SOKOLE,KATULI,NA,NA,TITUKULANE,NA,NA,NA,0,1,1,1,1,0,0,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Soybean Marketing,0,12,NA
44,NGOLOJERE,MANGOCHI,0,1,Adult Female no Adult Male (FnM),NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,NA,NA,NA,1,NA,NA,1,NA,NA,0,0,Female,SOKOLE,KATULI,NA,NA,TITUKULANE,NA,NA,NA,0,1,0,0,1,0,0,1,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Soybean Marketing,0,11,NA
77,NGOLOJERE,MANGOCHI,1,1,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0,NA,NA,NA,0,NA,NA,0,NA,NA,0,1,Female,NGOLOJERE,KATULI,NA,NA,TITUKULANE,NA,NA,NA,0,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Soybean Marketing,0,14,NA
45,NGOLOJERE,MANGOCHI,1,1,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,0,1,1,1,1,NA,NA,NA,1,NA,NA,0,NA,NA,0,0,Female,SOKOLE,KATULI,NA,NA,TITUKULANE,NA,NA,NA,0,1,1,0,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Soybean Marketing,0,14,NA
53,NGOLOJERE,MANGOCHI,0,1,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,0,1,0,1,1,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,Female,NGOLOJERE,KATULI,NA,NA,TITUKULANE,NA,NA,NA,0,1,1,0,0,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Soybean Marketing,0,15,NA
89,NGOLOJERE,MANGOCHI,0,1,Adult Female no Adult Male (FnM),NA,NA,NA,NA,NA,NA,NA,0,0,1,1,1,NA,NA,NA,1,NA,NA,1,NA,NA,0,1,Female,NGOLOJERE,KATULI,NA,NA,TITUKULANE,NA,NA,NA,0,1,1,1,1,1,1,1,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Soybean Marketing,0,16,NA
38,KANDULU,MANGOCHI,0,1,Adult Female no Adult Male (FnM),NA,NA,NA,NA,NA,NA,NA,1,0,1,1,0,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,Female,KANDULU,JALASI,NA,NA,TITUKULANE,NA,NA,NA,0,1,1,0,1,0,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Soybean Marketing,0,11,NA
44,KANDULU,MANGOCHI,4,1,Adult Female no Adult Male (FnM),NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,Female,KANDULU,JALASI,NA,NA,TITUKULANE,NA,NA,NA,1,1,1,1,1,0,0,1,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Soybean Marketing,0,11,NA
30,KANDULU,MANGOCHI,0,1,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,Female,KANDULU,JALASI,NA,NA,TITUKULANE,NA,NA,NA,0,1,1,0,1,0,1,1,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Soybean Marketing,0,9,NA
34,KANDULU,MANGOCHI,1,0,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,Male,KANDULU,JALASI,NA,NA,TITUKULANE,NA,NA,NA,0,1,1,0,1,0,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Soybean Marketing,0,11,NA
41,LITI,ZOMBA,2,1,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,0,1,1,1,1,NA,NA,NA,1,NA,NA,0,NA,NA,0,1,Female,CHIMWAYE,MKAGULA,NA,NA,TITUKULANE,NA,NA,NA,0,1,1,1,1,0,0,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Soybean Marketing,0,14,NA
32,NGOLOJERE,MANGOCHI,1,1,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,Female,NGOLOJERE,KATULI,NA,NA,TITUKULANE,NA,NA,NA,0,1,1,1,0,0,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Soybean Marketing,0,12,NA
31,NGOLOJERE,MANGOCHI,0,1,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,0,1,1,1,1,NA,NA,NA,1,NA,NA,0,NA,NA,0,0,Female,NGOLOJERE,KATULI,NA,NA,TITUKULANE,NA,NA,NA,0,1,1,1,0,0,0,1,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Soybean Marketing,0,11,NA
44,NGOLOJERE,MANGOCHI,3,1,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,Female,NGOLOJERE,KATULI,NA,NA,TITUKULANE,NA,NA,NA,0,1,1,0,0,0,1,1,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Soybean Marketing,0,9,NA
46,MPALUME,MANGOCHI,1,1,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,NA,NA,NA,1,NA,NA,0,NA,NA,0,0,Female,WHITE,KATULI,NA,NA,TITUKULANE,NA,NA,NA,0,1,1,0,0,0,0,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Soybean Marketing,0,8,NA
44,MPALUME,MANGOCHI,0,1,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,0,1,1,1,1,NA,NA,NA,1,NA,NA,0,NA,NA,0,0,Male,WHITE,KATULI,NA,NA,TITUKULANE,NA,NA,NA,0,1,1,1,1,0,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Soybean Marketing,0,14,NA
44,MPALUME,MANGOCHI,0,1,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,2,1,1,1,0,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,Female,WHITE,KATULI,NA,NA,TITUKULANE,NA,NA,NA,0,1,1,1,0,0,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Soybean Marketing,0,11,NA
42,MPALUME,MANGOCHI,1,1,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,Female,WHITE,KATULI,NA,NA,TITUKULANE,NA,NA,NA,0,1,1,0,0,0,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Soybean Marketing,0,10,NA
39,MPALUME,MANGOCHI,2,2,Adult Female no Adult Male (FnM),NA,NA,NA,NA,NA,NA,NA,2,0,1,1,0,NA,NA,NA,1,NA,NA,0,NA,NA,0,0,Female,WHITE,KATULI,NA,NA,TITUKULANE,NA,NA,NA,0,1,1,1,1,0,0,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Soybean Marketing,0,12,NA
40,NGOLOJERE,MANGOCHI,1,1,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,0,1,1,1,1,NA,NA,NA,0,NA,NA,1,NA,NA,0,0,Female,NGOLOJERE,KATULI,NA,NA,TITUKULANE,NA,NA,NA,0,1,1,1,1,0,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Soybean Marketing,0,14,NA
41,NGOLOJERE,MANGOCHI,0,1,Adult Female no Adult Male (FnM),NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,NA,NA,NA,1,NA,NA,0,NA,NA,0,0,Female,NGOLOJERE,KATULI,NA,NA,TITUKULANE,NA,NA,NA,0,1,1,1,1,0,1,1,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Soybean Marketing,0,13,NA
64,NGOLOJERE,MANGOCHI,1,1,Adult Female no Adult Male (FnM),NA,NA,NA,NA,NA,NA,NA,0,0,1,1,0,NA,NA,NA,0,NA,NA,0,NA,NA,1,0,Female,NGOLOJERE,KATULI,NA,NA,TITUKULANE,NA,NA,NA,0,1,1,1,1,0,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Soybean Marketing,0,13,NA
60,NGOLOJERE,MANGOCHI,0,1,Adult Female no Adult Male (FnM),NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,NA,NA,NA,1,NA,NA,1,NA,NA,1,0,Female,NGOLOJERE,KATULI,NA,NA,TITUKULANE,NA,NA,NA,0,1,1,1,0,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Soybean Marketing,0,15,NA
38,NGOLOJERE,MANGOCHI,0,1,Adult Female no Adult Male (FnM),NA,NA,NA,NA,NA,NA,NA,1,0,0,1,1,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,Female,NGOLOJERE,KATULI,NA,NA,TITUKULANE,NA,NA,NA,0,1,1,0,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Soybean Marketing,0,16,NA
66,NGOLOJERE,MANGOCHI,1,1,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,3,1,0,1,0,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,Male,NGOLOJERE,KATULI,NA,NA,TITUKULANE,NA,NA,NA,0,1,1,0,0,0,0,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Soybean Marketing,0,8,NA
66,NGOLOJERE,MANGOCHI,0,1,Adult Female no Adult Male (FnM),NA,NA,NA,NA,NA,NA,NA,0,0,1,1,0,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,Female,NGOLOJERE,KATULI,NA,NA,TITUKULANE,NA,NA,NA,1,1,1,1,0,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Soybean Marketing,0,13,NA
52,NGOLOJERE,MANGOCHI,0,1,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,3,0,1,1,1,NA,NA,NA,0,NA,NA,0,NA,NA,0,1,Female,LITEMWE,KATULI,NA,NA,TITUKULANE,NA,NA,NA,0,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Soybean Marketing,0,15,NA
36,NGOLOJERE,MANGOCHI,1,0,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,0,1,1,1,1,NA,NA,NA,1,NA,NA,0,NA,NA,0,0,Male,NGOLOJERE,KATULI,NA,NA,TITUKULANE,NA,NA,NA,0,1,1,1,1,0,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Soybean Marketing,0,14,NA
58,MPALUME,MANGOCHI,0,1,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,Male,MPALUME,KATULI,NA,NA,TITUKULANE,NA,NA,NA,0,1,1,0,1,0,1,1,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Soybean Marketing,0,10,NA
66,MPALUME,MANGOCHI,0,1,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,3,1,1,1,1,NA,NA,NA,0,NA,NA,1,NA,NA,0,0,Male,WHITE,KATULI,NA,NA,TITUKULANE,NA,NA,NA,0,1,1,0,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Soybean Marketing,0,14,NA
63,PHETEMBE,ZOMBA,1,1,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,Male,CHAKALAMBA,MKAGULA,NA,NA,TITUKULANE,NA,NA,NA,0,1,1,1,0,0,0,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Soybean Marketing,0,10,NA
23,PHETEMBE,ZOMBA,1,0,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0,NA,NA,NA,1,NA,NA,0,NA,NA,0,0,Female,PHETEMBE 2,MKAGULA,NA,NA,TITUKULANE,NA,NA,NA,0,1,1,0,0,0,0,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Soybean Marketing,0,10,NA
47,NTCHANAMIRO,ZOMBA,1,1,Adult Female no Adult Male (FnM),NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,Female,MBAISA,NTHOLOWA,NA,NA,TITUKULANE,NA,NA,NA,0,1,1,0,1,0,0,0,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Soybean Marketing,0,10,NA
58,NTCHANAMIRO,ZOMBA,2,2,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,0,1,1,1,1,NA,NA,NA,1,NA,NA,1,NA,NA,0,0,Female,MBAISA,NTHOLOWA,NA,NA,TITUKULANE,NA,NA,NA,0,1,1,1,1,0,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Soybean Marketing,0,15,NA
45,NTCHANAMIRO,ZOMBA,2,1,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,0,1,1,1,1,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,Female,MBAISA,NTHOLOWA,NA,NA,TITUKULANE,NA,NA,NA,0,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Soybean Marketing,0,18,NA
23,NTCHANAMIRO,ZOMBA,1,0,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,NA,NA,NA,1,NA,NA,1,NA,NA,0,1,Male,MBAISA,NTHOLOWA,NA,NA,TITUKULANE,NA,NA,NA,0,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Soybean Marketing,0,17,NA
50,NTCHANAMIRO,ZOMBA,3,2,Adult Male and Adult Female (M&F),NA,NA,NA,NA,NA,NA,NA,0,1,1,1,1,NA,NA,NA,1,NA,NA,1,NA,NA,0,1,Male,MBAISA,NTHOLOWA,NA,NA,TITUKULANE,NA,NA,NA,0,1,1,0,1,0,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Soybean Marketing,0,15,NA
